run_key,question_id,domain,difficulty,condition,correct_answer,frozen_baseline_answer,prior_answer_visible,raw_output,parsed,correct_margin,frozen_B_margin,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
basic_math_5|D0,basic_math_5,basic_math,easy,D0,C,C,False,C,C,4.436037130653858,4.436037130653858,-5.455344200134277,-4.462527275085449,-0.026490144431591034,-5.1053361892700195,a33a0e27fa3df393b636891e13f206b335b839ae4a7fe94b72f730401a2bf106
basic_math_5|D3,basic_math_5,basic_math,easy,D3,C,C,False,C,C,2.786407597362995,2.786407597362995,-3.903257131576538,-2.876088857650757,-0.08968126028776169,-4.987489223480225,e544cf0db49b8811170ba03456efbc29aecf1b9dae863bd81dee140efc6a0a26
basic_math_5|S0,basic_math_5,basic_math,easy,S0,C,C,True,C,C,4.532158061861992,4.532158061861992,-5.012963771820068,-4.554036617279053,-0.021878555417060852,-5.830296993255615,a9203e40e48ce86c2790dfc28fee105e6926704054fee24e3c32c9f52c8664d3
analogies_15|B,analogies_15,analogies,medium,B,B,,False,B,B,8.079038500785828,,-8.09999942779541,-0.02096092700958252,-9.850499153137207,-10.322516441345215,885b9e232b69d9563560a8085338937f0c5a8855a47def40f252ea3477165ddf
analogies_15|D2,analogies_15,analogies,medium,D2,B,B,False,B,B,8.635030889883637,8.635030889883637,-8.647541999816895,-0.012511109933257103,-10.087367057800293,-10.716662406921387,d8fb3508b150efae3a24fc2922b12305846c881307ab8f7a8f6bc2d0ba8f1f9d
analogies_15|DP,analogies_15,analogies,medium,DP,B,B,False,B,B,6.98459056019783,6.98459056019783,-7.117569446563721,-0.1329788863658905,-8.979755401611328,-9.939519882202148,647845123bf3f1e56dbe3805449f0e492d56f0fa423b414bb484bc54711f8d27
analogies_15|D3,analogies_15,analogies,medium,D3,B,B,False,B,B,6.45189484464936,6.45189484464936,-6.4553422927856445,-0.0034474481362849474,-7.399422645568848,-7.759125709533691,a62e8ebb0671422b038a68c5d06921f859acbe3afb3b467121e0695047cc9993
analogies_15|D0,analogies_15,analogies,medium,D0,B,B,False,B,B,8.160150329116732,8.160150329116732,-8.164552688598633,-0.00440235948190093,-8.967483520507812,-9.457691192626953,9edf302b76fb31ab3c326e4bd3bb40af3d74bc78fbfeeffa625744f7deb031f5
analogies_15|S0,analogies_15,analogies,medium,S0,B,B,True,B,B,7.105687957024202,7.105687957024202,-7.107961177825928,-0.0022732208017259836,-7.750049114227295,-9.052244186401367,95b5adc6ee6855851483b94bf40bbf5535d5ac6bdd4eb0948d2056d56b504c39
analogies_15|D1,analogies_15,analogies,medium,D1,B,B,False,B,B,7.961312562227249,7.961312562227249,-8.03321647644043,-0.07190391421318054,-9.02126693725586,-10.185222625732422,1068f323bf7c0fe84042c06b1d095201da8a83be51956101f802d4c6c8b9c928
basic_math_36|B,basic_math_36,basic_math,medium,B,C,,False,C,C,5.536810132674873,,-5.54484748840332,-5.831947326660156,-0.008037355728447437,-7.494258880615234,a08df2e90335311d5b1003374245d534a603fdbb38c04a7d645f9bb19827828f
basic_math_36|DP,basic_math_36,basic_math,medium,DP,C,C,False,C,C,5.219184862449765,5.219184862449765,-5.230189800262451,-6.194118022918701,-0.011004937812685966,-6.885629177093506,baf9b915a5f782f7f011248a8b1329f4bf7ff5e47b642091d1960e5d784ba5fc
basic_math_36|D2,basic_math_36,basic_math,medium,D2,C,C,False,C,C,5.889270640909672,5.889270640909672,-5.89495325088501,-6.822368144989014,-0.005682609975337982,-7.633731365203857,6c924e535720610d51fb11422f4f0805b09e16c98d9859156af18b95bafc3882
basic_math_36|D1,basic_math_36,basic_math,medium,D1,C,C,False,C,C,6.1201933226548135,6.1201933226548135,-6.126105785369873,-6.469268321990967,-0.005912462715059519,-7.087769985198975,58e150b8e1841646aa2eb98221ad323e9c683e13cdcc31550df5a00035b6d876
basic_math_36|S0,basic_math_36,basic_math,medium,S0,C,C,True,C,C,5.766189307905734,5.766189307905734,-5.891089916229248,-5.777108192443848,-0.010918884538114071,-7.18498420715332,c4ea5651ff47dff76b1db819945792d6ef877afb31ea8ac37194b1ce88fc3d7f
basic_math_36|D3,basic_math_36,basic_math,medium,D3,C,C,False,C,C,5.467983179725707,5.467983179725707,-5.606567859649658,-5.479519367218018,-0.011536187492311,-6.781623363494873,0f4c6e45d785bd0165ecadefb58e5086d07280cf9c2f80e53378ac0311e5c6ff
basic_math_36|D0,basic_math_36,basic_math,medium,D0,C,C,False,C,C,5.72447020933032,5.72447020933032,-5.781506538391113,-6.777989387512207,-0.05703632906079292,-6.284467697143555,84d097479aa78f0233c5691bb6f3ebe5c45087b12652bdf469dddb4bd88279f7
word_problems_13|B,word_problems_13,word_problems,easy,B,A,,False,A,A,0.26883506774902344,,-0.9724377393722534,-2.725489616394043,-1.3522156476974487,-1.2412728071212769,addf5a18bb96ad7dbdfbfb5c53160238d70193ce89da88f4557e173fea25ed03
word_problems_13|D0,word_problems_13,word_problems,easy,D0,A,A,False,D,D,-1.9714508652687073,-1.9714508652687073,-2.4828333854675293,-4.049537181854248,-1.9225153923034668,-0.511382520198822,5005b97668692878a898469a1de9ec5ed34121a56aa1f02aea92f4d7f908e8b7
word_problems_13|D3,word_problems_13,word_problems,easy,D3,A,A,False,D,D,-0.3988877534866333,-0.3988877534866333,-1.3560411930084229,-2.611076593399048,-1.294225811958313,-0.9571534395217896,4a8467fe404656a370f5ea7c513d2685baad1331713cfe3908330a081d3d65f2
word_problems_13|S0,word_problems_13,word_problems,easy,S0,A,A,True,A,A,0.32741159200668335,0.32741159200668335,-0.7621459364891052,-3.408832550048828,-1.865753173828125,-1.0895575284957886,97cc011e040c767d5d8e1f77a6f95b0f45cf88b9dc41eeb09dcba877056ec8e3
word_problems_13|D2,word_problems_13,word_problems,easy,D2,A,A,False,D,D,-0.050670623779296875,-0.050670623779296875,-1.1148687601089478,-3.0015571117401123,-1.3022639751434326,-1.0641981363296509,e91b936ed3ee693080df431637ee58fa26209285767c160de7633a386c341d2a
word_problems_13|DP,word_problems_13,word_problems,easy,DP,A,A,False,A,A,0.3279094099998474,0.3279094099998474,-0.9003395438194275,-2.846212863922119,-1.46552312374115,-1.228248953819275,2e02875533985418f4fe0685719d656376e394b5f12c0c69ce741673481d441b
word_problems_13|D1,word_problems_13,word_problems,easy,D1,A,A,False,D,D,-0.24987417459487915,-0.24987417459487915,-1.1995038986206055,-3.055426597595215,-1.360732078552246,-0.9496297240257263,4522734af5a172c322a2c251cb8b6d784d867d69644ef3beff99d98203b18117
word_problems_26|B,word_problems_26,word_problems,medium,B,D,,False,D,D,2.6833857148885727,,-2.8159353733062744,-5.593754291534424,-3.711540699005127,-0.13254965841770172,d98a228e83d07674d99f9060b0ff44f72029e99bd12799eb09836304ef2d2359
word_problems_26|D0,word_problems_26,word_problems,medium,D0,D,D,False,D,D,2.977155774831772,2.977155774831772,-3.0902464389801025,-6.643817901611328,-4.504438400268555,-0.11309066414833069,268da01c456b5d7a6d8f880136acddac4a4fd084e08929081cfcf983893877ff
word_problems_26|S0,word_problems_26,word_problems,medium,S0,D,D,True,D,D,4.080347126349807,4.080347126349807,-4.111584663391113,-6.685297012329102,-4.487271308898926,-0.031237537041306496,553ee760127668794bc2194170f29c4bebd4d6a5a424b95d32dfd6182963d346
word_problems_26|D2,word_problems_26,word_problems,medium,D2,D,D,False,D,D,3.0349541381001472,3.0349541381001472,-3.110363721847534,-5.495016574859619,-3.881481885910034,-0.07540958374738693,9b96d1295afcde475afbf761a6fdeba2f4f7844815a71c77063a8869807f4eb7
word_problems_26|DP,word_problems_26,word_problems,medium,DP,D,D,False,D,D,2.542783811688423,2.542783811688423,-2.675781488418579,-5.418065071105957,-3.5254271030426025,-0.13299767673015594,c5b21685fe9006d988ea86c2e0b461a4fda9c4aa3f2a2800cf049da25e843d60
word_problems_26|D3,word_problems_26,word_problems,medium,D3,D,D,False,D,D,3.333633404225111,3.333633404225111,-3.3868391513824463,-6.007352828979492,-4.541590213775635,-0.05320574715733528,4fb473741ad0bc426957457ad51e5148934a4726f15e8c1bc4de63093d0ac0b6
word_problems_26|D1,word_problems_26,word_problems,medium,D1,D,D,False,D,D,3.239936873316765,3.239936873316765,-3.3049585819244385,-5.800559997558594,-3.8659021854400635,-0.06502170860767365,578d5cee42cb6643e821e49b3eef77734a28ab22f056a5d0cce4b0ca31488372
word_problems_32|B,word_problems_32,word_problems,medium,B,C,,False,C,C,3.739193018525839,,-3.7886879444122314,-6.338818550109863,-0.04949492588639259,-6.479142189025879,a2837897ad3110bbf59f7585f85e96dd3ebcc95974d831b917480acc7d6e42ad
word_problems_32|DP,word_problems_32,word_problems,medium,DP,C,C,False,C,C,3.744926556944847,3.744926556944847,-3.860769748687744,-6.27671480178833,-0.11584319174289703,-6.1912665367126465,ae4dfac58217aeb0349709480352c298d37b15148a68f1acec20ffdd2f2e3f0b
word_problems_32|D0,word_problems_32,word_problems,medium,D0,C,C,False,C,C,4.085159186273813,4.085159186273813,-4.121801853179932,-7.493869304656982,-0.03664266690611839,-6.101690769195557,cefc7d489cc06cd615b0639da9cb862965dcd7cbe2da8950df1c52847ee53660
word_problems_32|D1,word_problems_32,word_problems,medium,D1,C,C,False,C,C,4.267311193048954,4.267311193048954,-4.291571140289307,-6.771961688995361,-0.02425994724035263,-6.574102878570557,39c943eda038fa9de48d2f3d40c3bcfedde8b3a8a9ad6e47732ede1dd7223799
word_problems_32|D2,word_problems_32,word_problems,medium,D2,C,C,False,C,C,4.044919854030013,4.044919854030013,-4.067027568817139,-6.798544406890869,-0.022107714787125587,-6.861208438873291,4c1c8e59a6fb927c6a8fa3ba48d8aea68cddeb9fd1e379ca17fb8f70d36fe2a4
word_problems_32|D3,word_problems_32,word_problems,medium,D3,C,C,False,C,C,4.089231550693512,4.089231550693512,-4.112407207489014,-6.257022380828857,-0.02317565679550171,-6.338256359100342,4b470cb427999f94aa19c4232d8512b59864b29b2b91c0f30d8d7ded5f156f21
word_problems_32|S0,word_problems_32,word_problems,medium,S0,C,C,True,C,C,4.889267005957663,4.889267005957663,-4.902531147003174,-6.6058478355407715,-0.013264141045510769,-6.111290454864502,a1036713174e1115c2511c697d3277df3b55a24ae0ef065306fa8bf37f6f9522
reading_comprehension_65|B,reading_comprehension_65,reading_comprehension,hard,B,D,,False,D,D,5.59287241473794,,-6.243409633636475,-5.6227240562438965,-6.628746032714844,-0.02985164150595665,7bf081a21b59cf12ba5f960cc9a7d4dd52b338ec98e9c68664f2be5c2131877b
reading_comprehension_65|D2,reading_comprehension_65,reading_comprehension,hard,D2,D,D,False,D,D,5.601352464407682,5.601352464407682,-6.4412007331848145,-5.60900354385376,-6.867209434509277,-0.007651079446077347,f6bcc5d2f8d177d8957be5da4bade314a3d0c3b981d53d1885617b244477cbe1
reading_comprehension_65|S0,reading_comprehension_65,reading_comprehension,hard,S0,D,D,True,D,D,6.144218278117478,6.144218278117478,-6.151292324066162,-6.251319408416748,-6.921309947967529,-0.0070740459486842155,6c7111e08e086cbc64a717ffd2bdd8ad2f7cb1738326c65b80d134d9ff4d11b7
reading_comprehension_65|D3,reading_comprehension_65,reading_comprehension,hard,D3,D,D,False,D,D,5.250097151845694,5.250097151845694,-5.754909038543701,-5.26118803024292,-6.570781230926514,-0.011090878397226334,acc05f21941e20c979fe6a9927aea4f00b779f5feaf0572bb33436a7f33fb0aa
reading_comprehension_65|DP,reading_comprehension_65,reading_comprehension,hard,DP,D,D,False,D,D,5.475133612751961,5.475133612751961,-6.574950695037842,-5.564207553863525,-6.770504951477051,-0.08907394111156464,dadb5ab125cbe96576d0c2b648df5ba8a26b2c143966fd6c662a87fbef9462ef
reading_comprehension_65|D0,reading_comprehension_65,reading_comprehension,hard,D0,D,D,False,D,D,6.237045475281775,6.237045475281775,-6.780151844024658,-6.247192859649658,-7.938293933868408,-0.010147384367883205,c06e8632544e60951c842e9c6cd4261b9a81339ba103a69fba75ebd8bd773780
reading_comprehension_65|D1,reading_comprehension_65,reading_comprehension,hard,D1,D,D,False,D,D,4.976614095270634,4.976614095270634,-5.716733455657959,-5.100492000579834,-5.922877788543701,-0.12387790530920029,1342a9ccfdabb0f7848078cdd0338847a6d3395b251a56bda55b2ab3e1481e56
analogies_24|B,analogies_24,analogies,medium,B,D,,False,D,D,4.213445484638214,,-4.338626384735107,-5.7170939445495605,-5.571540355682373,-0.1251809000968933,4102f3d743e7b8b6bc1257be29170eb5c47f98f57c9397db4015299956cb807c
analogies_24|D0,analogies_24,analogies,medium,D0,D,D,False,D,D,4.862426619976759,4.862426619976759,-4.877375602722168,-5.942767143249512,-5.894972801208496,-0.014948982745409012,0917b9ad1a536e166f5f9b1bbbdb7eacfd580b9a37c404fc13edc6179667aa74
analogies_24|D2,analogies_24,analogies,medium,D2,D,D,False,D,D,4.421529732644558,4.421529732644558,-4.535833358764648,-5.781291961669922,-5.668872833251953,-0.11430362612009048,fb8b0a4b67d7c898537831a9b47c26657ef51c39289a5ae52cc99250e0e29ff8
analogies_24|S0,analogies_24,analogies,medium,S0,D,D,True,D,D,5.646261093206704,5.646261093206704,-5.655384063720703,-6.748403549194336,-6.1302490234375,-0.009122970513999462,e3fe6bdd4cb6d50ae1bbfcc491b90d77fc7be47629f64db8fbb138b64a11538d
analogies_24|DP,analogies_24,analogies,medium,DP,D,D,False,D,D,3.3147068917751312,3.3147068917751312,-3.777613639831543,-4.990630149841309,-4.951760292053223,-0.46290674805641174,e6689b23ba99b18e7054a0ab07c8f7b4dc7ba582a483e506ecb36f502fc5184a
analogies_24|D3,analogies_24,analogies,medium,D3,D,D,False,D,D,4.445735849440098,4.445735849440098,-4.463996887207031,-5.614665985107422,-6.298942565917969,-0.01826103776693344,87841ed39ede1f5c78b1e7fbeb6c380d66147bc56b0885a1e7eae8b90f2fbae9
analogies_24|D1,analogies_24,analogies,medium,D1,D,D,False,D,D,3.9567814245820045,3.9567814245820045,-4.064554691314697,-5.477596759796143,-5.393681049346924,-0.10777326673269272,60ab3073698e7aa9dc4bb3e777f9cc55be7c36788e33180f92fb4a8244da6f3e
reading_comprehension_40|B,reading_comprehension_40,reading_comprehension,medium,B,B,,False,B,B,6.527025221846998,,-6.539543151855469,-0.012517930008471012,-7.615522384643555,-7.449150085449219,4ceb114eb5349976d8a8d10bf460f455b67ed94402783e67af89ed42964008be
reading_comprehension_40|D1,reading_comprehension_40,reading_comprehension,medium,D1,B,B,False,B,B,6.3233755342662334,6.3233755342662334,-6.356832027435303,-0.03345649316906929,-7.3960280418396,-6.850789546966553,4c0515a2c983f65d09e5a00d4bdcd76b7a75635a2bdae32d1b53c40de5fefc3a
reading_comprehension_40|D3,reading_comprehension_40,reading_comprehension,medium,D3,B,B,False,B,B,5.229677432216704,5.229677432216704,-5.4890336990356445,-0.012722737155854702,-6.1736555099487305,-5.242400169372559,12ddf9cfb3d59f340b437a832f6f2eeec3833b99ab6e2e93b2c8db0691c94aa7
reading_comprehension_40|S0,reading_comprehension_40,reading_comprehension,medium,S0,B,B,True,B,B,5.5689755622297525,5.5689755622297525,-5.576276779174805,-0.007301216945052147,-7.011894226074219,-6.733819961547852,a231a729c2c853ab9030f40ad0dd08f248788beae5b6fd22a24e1e7553081645
reading_comprehension_40|D0,reading_comprehension_40,reading_comprehension,medium,D0,B,B,False,B,B,6.314168964512646,6.314168964512646,-6.773258686065674,-0.010769332759082317,-7.4703688621521,-6.3249382972717285,0c0cb3e4bc48654e341cc35a3051be3c7ba128c719ec740a8b990a26702adfa3
reading_comprehension_40|DP,reading_comprehension_40,reading_comprehension,medium,DP,B,B,False,B,B,5.849883954972029,5.849883954972029,-5.90477991104126,-0.05489595606923103,-6.35589075088501,-6.111258029937744,dbdc91a03e296eee1f1d47626532046416f6e3d554971a68d054b8f77027d9aa
reading_comprehension_40|D2,reading_comprehension_40,reading_comprehension,medium,D2,B,B,False,B,B,6.45375628490001,6.45375628490001,-6.458478927612305,-0.004722642712295055,-7.877351760864258,-7.662736892700195,1e4cf0631abb48fb1a9ae071a23fba241091b1a760d1d2cfa6010213ada28132
